startDate,timeStep,size,sizeNext,sizeChange,surv
5/22/06,1,56.65,72,15.35,1
5/22/06,1,41.92,76,34.08,1
5/22/06,1,49.77,NA,NA,0
5/22/06,1,53.13,73,19.87,1
5/22/06,1,65.83,82,16.17,1
5/22/06,1,43.94,NA,NA,0
5/22/06,1,59.69,93,33.31,1
5/22/06,1,62.7,101,38.3,1
5/22/06,1,50.84,NA,NA,0
5/22/06,1,39.43,NA,NA,0
5/22/06,1,51.39,92,40.61,1
5/22/06,1,78.45,119,40.55,1
5/22/06,1,62.34,99,36.66,1
5/22/06,1,54.94,97,42.06,1
5/22/06,1,59.37,102,42.63,1
5/22/06,1,58.17,98,39.83,1
5/22/06,1,62.77,95,32.23,1
5/22/06,1,77.24,120,42.76,1
5/22/06,1,58.69,92,33.31,1
5/22/06,1,77.77,114,36.23,1
5/22/06,1,70.15,104,33.85,1
5/22/06,1,55.94,87,31.06,1
5/22/06,1,71,NA,NA,0
5/22/06,1,56.13,100,43.87,1
5/22/06,1,58.93,91,32.07,1
5/22/06,1,54.29,89,34.71,1
5/22/06,1,78.32,123,44.68,1
5/22/06,1,70.68,109,38.32,1
5/22/06,1,73.84,95,21.16,1
5/22/06,1,61.97,67,5.03,1
5/22/06,1,56.75,78,21.25,1
5/22/06,1,69.83,93,23.17,1
5/22/06,1,55.78,NA,NA,0
5/22/06,1,55.75,92,36.25,1
5/23/06,1,60.17,102,41.83,1
5/23/06,1,60.55,91,30.45,1
5/23/06,1,42.08,81,38.92,1
5/23/06,1,46.78,76,29.22,1
5/23/06,1,55.82,92,36.18,1
5/23/06,1,60.98,95,34.02,1
5/23/06,1,49.2,77,27.8,1
5/23/06,1,57.37,95,37.63,1
5/23/06,1,64.56,92,27.44,1
5/23/06,1,63.75,92,28.25,1
5/23/06,1,59.45,98,38.55,1
5/23/06,1,64.3,100,35.7,1
5/23/06,1,60.03,79,18.97,1
5/23/06,1,56.67,85,28.33,1
5/23/06,1,79.37,109,29.63,1
5/23/06,1,59.81,80,20.19,1
5/23/06,1,63.06,78,14.94,1
5/23/06,1,48.18,81,32.82,1
5/23/06,1,63.25,95,31.75,1
5/23/06,1,43.44,80,36.56,1
5/23/06,1,61.12,NA,NA,0
5/23/06,1,81.72,NA,NA,0
5/23/06,1,67.28,NA,NA,0
5/23/06,1,70.47,107,36.53,1
5/23/06,1,71.21,110,38.79,1
5/23/06,1,69.41,81,11.59,1
5/23/06,1,84.05,111,26.95,1
5/23/06,1,61.4,107,45.6,1
5/23/06,1,77.99,113,35.01,1
5/23/06,1,59.24,93,33.76,1
5/23/06,1,74.45,96,21.55,1
5/23/06,1,57.77,82,24.23,1
5/23/06,1,77.57,89,11.43,1
5/23/06,1,64.23,88,23.77,1
5/23/06,1,67.31,92,24.69,1
5/23/06,1,68.96,88,19.04,1
5/23/06,1,66.38,120,53.62,1
5/23/06,1,64,88,24,1
5/23/06,1,73.27,91,17.73,1
5/23/06,1,66.08,86,19.92,1
5/23/06,1,58.12,75,16.88,1
5/23/06,1,71.36,103,31.64,1
5/23/06,1,74.94,118,43.06,1
5/23/06,1,46.9,72,25.1,1
5/23/06,1,49.95,80,30.05,1
5/23/06,1,81.14,NA,NA,0
5/23/06,1,51.07,NA,NA,0
5/23/06,1,60.54,89,28.46,1
5/23/06,1,54.06,87,32.94,1
5/23/06,1,60.11,84,23.89,1
5/23/06,1,42.52,64,21.48,1
5/23/06,1,75.06,111,35.94,1
5/23/06,1,67.18,NA,NA,0
5/23/06,1,53.54,70,16.46,1
5/23/06,1,67.78,111,43.22,1
5/23/06,1,70.79,88,17.21,1
5/23/06,1,57.94,94,36.06,1
5/23/06,1,74.14,104,29.86,1
5/23/06,1,85.3,123,37.7,1
5/23/06,1,63.24,97,33.76,1
5/23/06,1,72.59,106,33.41,1
5/23/06,1,70.45,99,28.55,1
5/23/06,1,63.54,87,23.46,1
5/23/06,1,60.54,88,27.46,1
5/23/06,1,82.7,99,16.3,1
5/23/06,1,55.12,64,8.88,1
5/23/06,1,63.29,NA,NA,0
5/23/06,1,49.62,76,26.38,1
5/23/06,1,58.97,NA,NA,0
5/23/06,1,47.87,NA,NA,0
5/23/06,1,64.58,NA,NA,0
5/23/06,1,68.71,NA,NA,0
5/23/06,1,70.98,NA,NA,0
5/23/06,1,70.1,104,33.9,1
5/23/06,1,40.3,66,25.7,1
5/23/06,1,53.9,78,24.1,1
5/23/06,1,73.22,96,22.78,1
5/23/06,1,55.32,75,19.68,1
5/23/06,1,55.99,87,31.01,1
5/23/06,1,71.28,107,35.72,1
5/23/06,1,61.44,88,26.56,1
5/23/06,1,72.63,80,7.37,1
5/23/06,1,62.86,112,49.14,1
5/23/06,1,73.83,86,12.17,1
5/23/06,1,63.45,90,26.55,1
5/23/06,1,57.12,93,35.88,1
5/23/06,1,55.1,70,14.9,1
5/23/06,1,57.96,92,34.04,1
5/23/06,1,63.32,98,34.68,1
5/23/06,1,68.46,86,17.54,1
5/23/06,1,39.95,64,24.05,1
5/23/06,1,48.51,76,27.49,1
5/23/06,1,84.37,116,31.63,1
5/23/06,1,51.48,NA,NA,0
5/23/06,1,59.78,NA,NA,0
5/23/06,1,68.05,80,11.95,1
5/23/06,1,48.9,72,23.1,1
5/23/06,1,65.41,80,14.59,1
5/23/06,1,62.77,82,19.23,1
5/23/06,1,80.93,116,35.07,1
5/23/06,1,42.46,65,22.54,1
5/23/06,1,56.41,85,28.59,1
5/23/06,1,56.32,66,9.68,1
5/23/06,1,56.01,68,11.99,1
5/23/06,1,91.07,NA,NA,0
5/23/06,1,73.5,97,23.5,1
5/23/06,1,61.01,75,13.99,1
5/23/06,1,48.85,94,45.15,1
5/23/06,1,53.16,NA,NA,0
5/23/06,1,61.43,97,35.57,1
5/23/06,1,65.45,99,33.55,1
5/23/06,1,79.12,82,2.88,1
5/23/06,1,64.91,81,16.09,1
5/23/06,1,48.19,69,20.81,1
5/23/06,1,73.03,90,16.97,1
5/23/06,1,79.3,NA,NA,0
5/23/06,1,48.74,60,11.26,1
5/23/06,1,58.34,86,27.66,1
5/23/06,1,66.33,90,23.67,1
5/23/06,1,58.93,69,10.07,1
5/23/06,1,67.2,97,29.8,1
5/23/06,1,49.84,NA,NA,0
5/23/06,1,62.34,NA,NA,0
5/23/06,1,60.73,90,29.27,1
5/23/06,1,65.02,NA,NA,0
5/23/06,1,50.32,NA,NA,0
5/23/06,1,67.23,NA,NA,0
5/23/06,1,75.2,96,20.8,1
5/23/06,1,56.58,NA,NA,0
5/23/06,1,59.98,81,21.02,1
5/23/06,1,59.61,78,18.39,1
5/23/06,1,64.7,77,12.3,1
5/23/06,1,79.57,100,20.43,1
5/23/06,1,70.85,100,29.15,1
5/23/06,1,73.27,107,33.73,1
5/23/06,1,77.4,101,23.6,1
5/23/06,1,71.73,99,27.27,1
5/23/06,1,50.91,74,23.09,1
5/23/06,1,63.72,96,32.28,1
5/23/06,1,51.3,82,30.7,1
5/23/06,1,52.36,62,9.64,1
2/13/07,2,111,137,26,1
2/13/07,2,105,117,12,1
2/13/07,2,72,113,41,1
2/13/07,2,99,105,6,1
2/13/07,2,105,131,26,1
2/13/07,2,79,100,21,1
2/13/07,2,70,105,35,1
2/13/07,2,105,115,10,1
2/13/07,2,93,116,23,1
2/13/07,2,83,128,45,1
2/13/07,2,96,154,58,1
2/13/07,2,104,150,46,1
2/13/07,2,75,120,45,1
2/13/07,2,79,127,48,1
2/13/07,2,97,129,32,1
2/13/07,2,115,141,26,1
2/13/07,2,100,132,32,1
2/13/07,2,99,125,26,1
2/13/07,2,91,127,36,1
2/13/07,2,80,116,36,1
2/13/07,2,97,124,27,1
2/13/07,2,117,145,28,1
2/13/07,2,82,127,45,1
2/13/07,2,111,147,36,1
2/13/07,2,101,111,10,1
2/13/07,2,92,125,33,1
2/13/07,2,99,117,18,1
2/13/07,2,106,NA,NA,0
2/13/07,2,91,119,28,1
2/13/07,2,71,103,32,1
2/13/07,2,99,106,7,1
2/13/07,2,83,114,31,1
2/13/07,2,100,126,26,1
2/13/07,2,87,118,31,1
2/13/07,2,86,121,35,1
2/13/07,2,65,66,1,1
2/13/07,2,101,114,13,1
2/13/07,2,79,114,35,1
2/13/07,2,95,136,41,1
2/13/07,2,85,128,43,1
2/13/07,2,76,90,14,1
2/13/07,2,91,124,33,1
2/13/07,2,86,116,30,1
2/13/07,2,59,NA,NA,0
2/13/07,2,104,111,7,1
2/13/07,2,100,138,38,1
2/13/07,2,101,127,26,1
2/13/07,2,61,75,14,1
2/13/07,2,102,125,23,1
2/13/07,2,86,115,29,1
2/13/07,2,85,121,36,1
2/13/07,2,85,110,25,1
2/13/07,2,106,153,47,1
2/13/07,2,103,138,35,1
2/13/07,2,71,NA,NA,0
2/13/07,2,100,138,38,1
2/13/07,2,107,144,37,1
2/13/07,2,109,124,15,1
2/13/07,2,84,108,24,1
2/13/07,2,87,117,30,1
2/13/07,2,98,136,38,1
2/13/07,2,86,114,28,1
2/13/07,2,80,117,37,1
2/13/07,2,104,128,24,1
2/13/07,2,92,109,17,1
2/13/07,2,97,127,30,1
2/13/07,2,89,124,35,1
2/13/07,2,119,135,16,1
2/13/07,2,65,81,16,1
2/13/07,2,96,139,43,1
2/13/07,2,81,133,52,1
2/13/07,2,99,130,31,1
2/13/07,2,77,103,26,1
2/13/07,2,88,107,19,1
2/13/07,2,102,131,29,1
2/13/07,2,84,97,13,1
2/13/07,2,85,123,38,1
2/13/07,2,108,137,29,1
2/13/07,2,97,135,38,1
2/13/07,2,71,120,49,1
2/13/07,2,55,69,14,1
2/13/07,2,92,113,21,1
2/13/07,2,111,136,25,1
2/13/07,2,83,112,29,1
2/13/07,2,97,140,43,1
2/13/07,2,90,125,35,1
2/13/07,2,95,132,37,1
2/13/07,2,79,100,21,1
2/13/07,2,98,126,28,1
2/13/07,2,93,135,42,1
2/13/07,2,97,138,41,1
2/13/07,2,84,122,38,1
2/13/07,2,95,139,44,1
2/13/07,2,58,89,31,1
2/13/07,2,101,142,41,1
2/13/07,2,79,101,22,1
2/13/07,2,105,142,37,1
2/13/07,2,96,128,32,1
2/13/07,2,92,115,23,1
2/13/07,2,89,122,33,1
2/13/07,2,89,132,43,1
2/13/07,2,85,96,11,1
2/13/07,2,67,76,9,1
2/13/07,2,69,84,15,1
2/13/07,2,98,151,53,1
2/13/07,2,77,109,32,1
2/13/07,2,95,115,20,1
2/13/07,2,97,134,37,1
2/13/07,2,101,130,29,1
2/13/07,2,81,135,54,1
2/13/07,2,105,137,32,1
2/13/07,2,109,133,24,1
2/13/07,2,87,130,43,1
2/13/07,2,84,113,29,1
2/13/07,2,84,NA,NA,0
2/13/07,2,106,137,31,1
2/13/07,2,82,112,30,1
2/13/07,2,91,131,40,1
2/13/07,2,95,NA,NA,0
2/13/07,2,37,NA,NA,0
2/13/07,2,96,140,44,1
2/13/07,2,131,151,20,1
2/13/07,2,92,124,32,1
2/13/07,2,100,143,43,1
2/13/07,2,100,123,23,1
2/13/07,2,86,129,43,1
2/13/07,2,74,96,22,1
2/13/07,2,88,103,15,1
2/13/07,2,83,129,46,1
2/13/07,2,93,141,48,1
2/13/07,2,97,127,30,1
2/13/07,2,112,140,28,1
2/13/07,2,89,116,27,1
2/13/07,2,92,130,38,1
2/13/07,2,98,138,40,1
2/13/07,2,104,122,18,1
2/13/07,2,121,153,32,1
2/13/07,2,99,113,14,1
2/13/07,2,83,92,9,1
2/13/07,2,85,104,19,1
2/13/07,2,92,130,38,1
2/13/07,2,79,106,27,1
2/13/07,2,79,119,40,1
2/13/07,2,102,140,38,1
2/13/07,2,104,143,39,1
2/13/07,2,105,139,34,1
2/13/07,2,97,138,41,1
2/13/07,2,88,114,26,1
2/13/07,2,83,99,16,1
2/13/07,2,99,128,29,1
2/13/07,2,106,147,41,1
2/13/07,2,81,113,32,1
2/13/07,2,81,118,37,1
2/13/07,2,105,145,40,1
2/13/07,2,86,125,39,1
2/13/07,2,74,104,30,1
2/13/07,2,80,126,46,1
2/13/07,2,87,NA,NA,0
2/13/07,2,82,116,34,1
2/13/07,2,69,111,42,1
2/13/07,2,97,120,23,1
2/13/07,2,97,130,33,1
2/13/07,2,96,131,35,1
2/13/07,2,84,122,38,1
2/13/07,2,100,133,33,1
2/13/07,2,89,117,28,1
2/13/07,2,95,127,32,1
2/13/07,2,83,111,28,1
2/13/07,2,98,122,24,1
2/13/07,2,80,103,23,1
2/13/07,2,92,113,21,1
2/13/07,2,110,124,14,1
2/13/07,2,69,95,26,1
2/13/07,2,97,127,30,1
2/13/07,2,107,132,25,1
2/13/07,2,87,115,28,1
2/13/07,2,111,134,23,1
2/13/07,2,80,94,14,1
2/13/07,2,104,140,36,1
2/13/07,2,40,58,18,1
2/13/07,2,79,96,17,1
2/13/07,2,96,124,28,1
2/13/07,2,72,111,39,1
2/13/07,2,112,129,17,1
2/13/07,2,63,NA,NA,0
2/13/07,2,94,135,41,1
2/13/07,2,66,NA,NA,0
2/13/07,2,86,124,38,1
2/13/07,2,64,NA,NA,0
2/13/07,2,93,121,28,1
2/13/07,2,94,132,38,1
2/13/07,2,107,124,17,1
2/13/07,2,87,117,30,1
2/13/07,2,85,122,37,1
2/13/07,2,87,NA,NA,0
2/13/07,2,92,NA,NA,0
2/13/07,2,105,128,23,1
2/13/07,2,98,NA,NA,0
2/13/07,2,86,104,18,1
2/13/07,2,82,100,18,1
2/13/07,2,116,135,19,1
2/13/07,2,104,138,34,1
2/13/07,2,84,107,23,1
2/13/07,2,67,81,14,1
2/13/07,2,68,87,19,1
2/13/07,2,107,129,22,1
2/13/07,2,110,140,30,1
2/13/07,2,79,105,26,1
2/13/07,2,71,110,39,1
2/13/07,2,101,127,26,1
2/13/07,2,89,114,25,1
2/13/07,2,81,113,32,1
2/13/07,2,71,91,20,1
2/13/07,2,112,139,27,1
2/13/07,2,104,136,32,1
2/13/07,2,93,120,27,1
2/13/07,2,93,124,31,1
2/13/07,2,90,103,13,1
2/13/07,2,113,136,23,1
2/13/07,2,75,90,15,1
2/13/07,2,99,133,34,1
2/13/07,2,85,98,13,1
2/13/07,2,101,126,25,1
2/13/07,2,89,127,38,1
2/13/07,2,87,127,40,1
2/13/07,2,86,105,19,1
2/13/07,2,91,137,46,1
2/13/07,2,91,138,47,1
2/13/07,2,85,NA,NA,0
2/13/07,2,104,135,31,1
2/13/07,2,91,100,9,1
2/13/07,2,109,144,35,1
2/13/07,2,84,103,19,1
2/13/07,2,96,115,19,1
2/13/07,2,97,125,28,1
2/13/07,2,87,119,32,1
2/13/07,2,94,110,16,1
2/13/07,2,107,128,21,1
2/13/07,2,116,138,22,1
2/13/07,2,90,131,41,1
2/13/07,2,96,131,35,1
2/13/07,2,89,119,30,1
2/13/07,2,75,87,12,1
2/13/07,2,59,91,32,1
2/13/07,2,71,101,30,1
2/13/07,2,67,104,37,1
2/13/07,2,104,134,30,1
2/13/07,2,73,94,21,1
2/13/07,2,76,93,17,1
2/13/07,2,93,127,34,1
2/13/07,2,58,69,11,1
2/14/07,2,72,83,11,1
2/14/07,2,54,83,29,1
2/14/07,2,69,85,16,1
2/14/07,2,104,112,8,1
2/14/07,2,101,128,27,1
2/14/07,2,112,133,21,1
2/14/07,2,91,112,21,1
2/14/07,2,68,105,37,1
2/14/07,2,101,132,31,1
2/14/07,2,75,99,24,1
2/14/07,2,90,118,28,1
2/14/07,2,91,106,15,1
2/14/07,2,79,104,25,1
2/14/07,2,92,105,13,1
2/14/07,2,88,105,17,1
2/14/07,2,81,NA,NA,0
2/14/07,2,60,69,9,1
2/14/07,2,83,105,22,1
2/14/07,2,94,115,21,1
2/14/07,2,55,84,29,1
2/14/07,2,84,113,29,1
2/14/07,2,100,134,34,1
2/14/07,2,87,106,19,1
2/14/07,2,111,NA,NA,0
2/14/07,2,103,124,21,1
2/14/07,2,95,119,24,1
2/14/07,2,90,113,23,1
2/14/07,2,69,74,5,1
2/14/07,2,81,109,28,1
2/14/07,2,60,NA,NA,0
2/14/07,2,107,139,32,1
2/14/07,2,101,139,38,1
2/14/07,2,92,113,21,1
2/14/07,2,78,93,15,1
2/14/07,2,115,120,5,1
2/14/07,2,97,130,33,1
2/14/07,2,110,129,19,1
2/14/07,2,79,113,34,1
2/14/07,2,103,NA,NA,0
2/14/07,2,80,108,28,1
2/14/07,2,95,130,35,1
2/14/07,2,68,115,47,1
2/14/07,2,93,118,25,1
2/14/07,2,85,118,33,1
2/14/07,2,117,134,17,1
2/14/07,2,105,144,39,1
2/14/07,2,98,143,45,1
2/14/07,2,82,127,45,1
2/14/07,2,91,123,32,1
2/14/07,2,89,118,29,1
2/14/07,2,66,105,39,1
2/14/07,2,75,95,20,1
2/14/07,2,81,111,30,1
2/14/07,2,98,122,24,1
2/14/07,2,77,92,15,1
2/14/07,2,90,132,42,1
2/14/07,2,94,122,28,1
2/14/07,2,62,83,21,1
2/14/07,2,53,81,28,1
2/14/07,2,68,81,13,1
2/14/07,2,73,113,40,1
2/14/07,2,65,89,24,1
2/14/07,2,87,110,23,1
2/14/07,2,75,103,28,1
2/14/07,2,89,113,24,1
2/14/07,2,78,132,54,1
2/14/07,2,93,106,13,1
2/14/07,2,85,116,31,1
2/14/07,2,69,107,38,1
2/14/07,2,63,81,18,1
2/14/07,2,69,87,18,1
2/14/07,2,79,98,19,1
2/14/07,2,85,122,37,1
2/14/07,2,96,133,37,1
2/14/07,2,71,119,48,1
2/14/07,2,70,98,28,1
2/14/07,2,90,137,47,1
2/14/07,2,74,113,39,1
2/14/07,2,52,79,27,1
2/14/07,2,59,92,33,1
2/14/07,2,75,103,28,1
2/14/07,2,74,118,44,1
2/14/07,2,101,NA,NA,0
2/14/07,2,76,114,38,1
2/14/07,2,94,129,35,1
2/14/07,2,86,136,50,1
2/14/07,2,88,109,21,1
2/14/07,2,48,71,23,1
2/14/07,2,91,134,43,1
2/14/07,2,77,111,34,1
2/14/07,2,76,97,21,1
2/14/07,2,69,99,30,1
2/14/07,2,84,119,35,1
2/14/07,2,80,NA,NA,0
2/14/07,2,63,69,6,1
2/14/07,2,82,130,48,1
2/14/07,2,91,135,44,1
2/14/07,2,93,127,34,1
2/14/07,2,77,104,27,1
2/14/07,2,73,100,27,1
2/14/07,2,95,132,37,1
2/14/07,2,72,113,41,1
2/14/07,2,69,NA,NA,0
2/14/07,2,80,NA,NA,0
2/14/07,2,74,90,16,1
2/14/07,2,77,124,47,1
2/14/07,2,70,115,45,1
2/14/07,2,84,92,8,1
2/14/07,2,63,87,24,1
2/14/07,2,67,113,46,1
2/14/07,2,60,78,18,1
2/14/07,2,76,110,34,1
2/14/07,2,85,112,27,1
2/14/07,2,81,92,11,1
2/14/07,2,105,143,38,1
2/14/07,2,75,112,37,1
2/14/07,2,71,103,32,1
2/14/07,2,70,99,29,1
2/14/07,2,95,142,47,1
2/14/07,2,89,NA,NA,0
2/14/07,2,74,114,40,1
2/14/07,2,75,118,43,1
2/14/07,2,75,97,22,1
2/14/07,2,115,157,42,1
2/14/07,2,71,113,42,1
2/14/07,2,93,136,43,1
2/14/07,2,98,134,36,1
2/14/07,2,78,104,26,1
2/14/07,2,80,123,43,1
2/14/07,2,91,116,25,1
2/14/07,2,77,106,29,1
2/14/07,2,95,107,12,1
2/14/07,2,70,84,14,1
2/14/07,2,84,99,15,1
2/14/07,2,69,89,20,1
2/14/07,2,82,93,11,1
2/14/07,2,100,125,25,1
2/14/07,2,76,96,20,1
2/14/07,2,78,117,39,1
2/14/07,2,90,117,27,1
2/14/07,2,87,111,24,1
2/14/07,2,87,114,27,1
2/14/07,2,117,NA,NA,0
2/14/07,2,98,120,22,1
2/14/07,2,87,117,30,1
2/14/07,2,69,82,13,1
2/14/07,2,82,117,35,1
2/14/07,2,66,111,45,1
2/14/07,2,104,129,25,1
2/14/07,2,78,95,17,1
2/14/07,2,57,82,25,1
2/14/07,2,71,109,38,1
2/14/07,2,91,124,33,1
2/14/07,2,82,111,29,1
2/14/07,2,92,129,37,1
2/14/07,2,82,135,53,1
2/14/07,2,88,127,39,1
2/14/07,2,82,126,44,1
2/14/07,2,101,137,36,1
2/14/07,2,107,127,20,1
2/14/07,2,96,121,25,1
2/14/07,2,95,121,26,1
2/14/07,2,90,133,43,1
2/14/07,2,66,88,22,1
2/14/07,2,82,124,42,1
2/14/07,2,108,147,39,1
2/14/07,2,88,122,34,1
2/14/07,2,74,89,15,1
2/14/07,2,94,131,37,1
2/14/07,2,91,131,40,1
2/14/07,2,96,116,20,1
2/14/07,2,96,123,27,1
2/14/07,2,77,126,49,1
2/14/07,2,71,112,41,1
2/14/07,2,79,115,36,1
2/14/07,2,103,136,33,1
2/14/07,2,77,93,16,1
2/14/07,2,98,133,35,1
2/14/07,2,94,117,23,1
2/14/07,2,86,123,37,1
2/14/07,2,94,109,15,1
2/14/07,2,82,102,20,1
2/14/07,2,68,102,34,1
2/14/07,2,92,141,49,1
2/14/07,2,77,128,51,1
2/14/07,2,58,NA,NA,0
2/14/07,2,89,126,37,1
2/14/07,2,93,112,19,1
2/14/07,2,86,111,25,1
2/14/07,2,80,105,25,1
2/14/07,2,79,119,40,1
2/14/07,2,90,111,21,1
2/14/07,2,87,87,0,1
2/14/07,2,96,114,18,1
2/14/07,2,93,137,44,1
2/14/07,2,91,125,34,1
2/14/07,2,92,122,30,1
2/14/07,2,74,106,32,1
2/14/07,2,66,104,38,1
2/14/07,2,71,107,36,1
2/14/07,2,88,89,1,1
2/14/07,2,84,99,15,1
2/14/07,2,75,110,35,1
2/14/07,2,85,116,31,1
2/14/07,2,67,88,21,1
2/14/07,2,69,100,31,1
2/14/07,2,86,118,32,1
2/14/07,2,85,105,20,1
2/14/07,2,85,113,28,1
2/14/07,2,70,NA,NA,0
2/14/07,2,100,143,43,1
2/14/07,2,63,111,48,1
2/14/07,2,74,NA,NA,0
2/14/07,2,55,72,17,1
2/14/07,2,69,113,44,1
2/14/07,2,82,108,26,1
2/14/07,2,86,127,41,1
2/14/07,2,84,101,17,1
2/14/07,2,92,139,47,1
2/14/07,2,84,120,36,1
2/14/07,2,77,105,28,1
2/14/07,2,74,103,29,1
2/14/07,2,89,NA,NA,0
2/14/07,2,98,NA,NA,0
2/14/07,2,80,NA,NA,0
2/14/07,2,102,138,36,1
2/14/07,2,75,90,15,1
2/14/07,2,78,116,38,1
2/14/07,2,80,105,25,1
2/14/07,2,88,107,19,1
2/14/07,2,103,144,41,1
2/14/07,2,86,138,52,1
2/14/07,2,80,NA,NA,0
2/14/07,2,91,118,27,1
2/14/07,2,88,117,29,1
2/14/07,2,85,117,32,1
2/14/07,2,73,NA,NA,0
2/14/07,2,82,119,37,1
2/14/07,2,78,125,47,1
2/14/07,2,89,120,31,1
2/14/07,2,82,114,32,1
2/14/07,2,84,109,25,1
2/14/07,2,106,136,30,1
2/15/07,2,56,NA,NA,0
2/15/07,2,92,131,39,1
2/15/07,2,90,122,32,1
2/15/07,2,105,135,30,1
2/15/07,2,89,131,42,1
2/15/07,2,100,133,33,1
2/15/07,2,73,109,36,1
2/15/07,2,65,90,25,1
2/15/07,2,83,129,46,1
2/15/07,2,85,118,33,1
2/15/07,2,67,113,46,1
2/15/07,2,60,84,24,1
2/15/07,2,104,124,20,1
2/15/07,2,90,135,45,1
2/15/07,2,85,138,53,1
2/15/07,2,60,85,25,1
2/15/07,2,96,124,28,1
2/15/07,2,83,125,42,1
2/15/07,2,88,118,30,1
2/15/07,2,87,119,32,1
2/15/07,2,107,127,20,1
2/15/07,2,79,128,49,1
2/15/07,2,79,102,23,1
2/15/07,2,80,92,12,1
2/15/07,2,70,97,27,1
2/15/07,2,73,89,16,1
2/15/07,2,105,137,32,1
2/15/07,2,54,114,60,1
2/15/07,2,75,99,24,1
2/15/07,2,71,104,33,1
2/15/07,2,89,111,22,1
2/15/07,2,84,121,37,1
2/15/07,2,97,122,25,1
2/15/07,2,86,115,29,1
2/15/07,2,83,111,28,1
2/15/07,2,51,62,11,1
2/15/07,2,95,136,41,1
2/15/07,2,59,NA,NA,0
2/15/07,2,74,113,39,1
2/15/07,2,75,107,32,1
2/15/07,2,94,140,46,1
2/15/07,2,75,104,29,1
2/15/07,2,74,99,25,1
2/15/07,2,79,92,13,1
2/15/07,2,101,123,22,1
2/15/07,2,82,114,32,1
2/15/07,2,87,120,33,1
2/15/07,2,75,NA,NA,0
2/15/07,2,83,130,47,1
2/15/07,2,62,97,35,1
2/15/07,2,90,127,37,1
2/15/07,2,92,142,50,1
2/15/07,2,88,132,44,1
2/15/07,2,68,126,58,1
2/15/07,2,78,111,33,1
2/15/07,2,71,104,33,1
2/15/07,2,73,117,44,1
2/15/07,2,91,102,11,1
2/15/07,2,85,NA,NA,0
2/15/07,2,72,90,18,1
2/15/07,2,98,113,15,1
2/15/07,2,66,80,14,1
2/15/07,2,99,124,25,1
2/15/07,2,79,105,26,1
2/15/07,2,79,113,34,1
2/15/07,2,78,NA,NA,0
2/15/07,2,65,NA,NA,0
2/15/07,2,85,NA,NA,0
2/15/07,2,62,111,49,1
2/15/07,2,81,103,22,1
2/15/07,2,55,69,14,1
2/15/07,2,83,116,33,1
2/15/07,2,101,122,21,1
2/15/07,2,88,127,39,1
2/15/07,2,93,98,5,1
2/15/07,2,90,118,28,1
2/15/07,2,83,115,32,1
2/15/07,2,97,NA,NA,0
2/15/07,2,88,100,12,1
2/15/07,2,100,134,34,1
2/15/07,2,85,NA,NA,0
2/15/07,2,72,112,40,1
2/15/07,2,93,123,30,1
2/15/07,2,81,125,44,1
2/15/07,2,87,96,9,1
2/15/07,2,79,102,23,1
2/15/07,2,103,142,39,1
2/15/07,2,94,119,25,1
2/15/07,2,85,119,34,1
2/15/07,2,76,104,28,1
2/15/07,2,72,NA,NA,0
2/15/07,2,67,105,38,1
2/15/07,2,98,118,20,1
2/15/07,2,92,112,20,1
2/15/07,2,103,NA,NA,0
2/15/07,2,87,115,28,1
2/15/07,2,101,127,26,1
2/15/07,2,85,114,29,1
2/15/07,2,76,NA,NA,0
2/15/07,2,106,141,35,1
2/15/07,2,82,118,36,1
2/15/07,2,94,125,31,1
2/15/07,2,59,77,18,1
2/15/07,2,100,123,23,1
2/15/07,2,80,108,28,1
2/15/07,2,91,NA,NA,0
2/15/07,2,86,121,35,1
2/15/07,2,72,104,32,1
2/15/07,2,93,126,33,1
2/15/07,2,95,95,0,1
2/15/07,2,63,74,11,1
2/15/07,2,74,99,25,1
2/15/07,2,100,134,34,1
2/15/07,2,86,NA,NA,0
2/15/07,2,99,113,14,1
2/15/07,2,122,145,23,1
2/15/07,2,82,113,31,1
2/15/07,2,96,121,25,1
2/15/07,2,64,NA,NA,0
2/15/07,2,95,125,30,1
2/15/07,2,88,118,30,1
2/15/07,2,110,NA,NA,0
2/15/07,2,86,114,28,1
2/15/07,2,75,109,34,1
2/15/07,2,94,124,30,1
2/15/07,2,95,131,36,1
2/15/07,2,84,120,36,1
2/15/07,2,88,123,35,1
2/15/07,2,99,133,34,1
2/15/07,2,77,105,28,1
2/15/07,2,73,106,33,1
2/15/07,2,87,113,26,1
2/15/07,2,77,113,36,1
2/15/07,2,67,NA,NA,0
2/15/07,2,64,92,28,1
2/15/07,2,64,100,36,1
2/15/07,2,63,102,39,1
2/15/07,2,88,121,33,1
2/15/07,2,86,NA,NA,0
2/15/07,2,67,107,40,1
2/15/07,2,84,105,21,1
2/15/07,2,66,NA,NA,0
2/15/07,2,97,131,34,1
2/15/07,2,83,103,20,1
2/15/07,2,58,NA,NA,0
2/15/07,2,64,92,28,1
2/15/07,2,60,92,32,1
2/15/07,2,73,NA,NA,0
2/16/07,2,88,119,31,1
2/16/07,2,98,120,22,1
2/16/07,2,60,90,30,1
2/16/07,2,77,100,23,1
2/16/07,2,65,94,29,1
2/16/07,2,87,116,29,1
